timestamp,frame_index,episode_index,ee_state_x,ee_state_y,ee_state_z,ee_state_roll,ee_state_pitch,ee_state_yaw,ee_state_qx,ee_state_qy,ee_state_qz,ee_state_qw,ee_action_x,ee_action_y,ee_action_z,ee_action_roll,ee_action_pitch,ee_action_yaw,ee_action_qx,ee_action_qy,ee_action_qz,ee_action_qw
0.0,0,0,0.046569070327356576,-0.0026451627798048166,0.01605938234860113,-0.15646603703498818,1.4879612922668457,-0.01840776950120908,-0.051287124881514067,0.6756514151333511,0.04617364990485464,0.7339841892739597,0.07761029869748469,-0.003353414482356073,0.029724382050775114,-0.15493206679821014,1.070718765258789,-0.0199417509138584,-0.06148616811146604,0.5092586107023823,0.03092789041261079,0.857856971849663
0.033333335,1,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.07761029869748469,-0.003353414482356073,0.029724382050775114,-0.15493206679821014,1.070718765258789,-0.0199417509138584,-0.06148616811146604,0.5092586107023823,0.03092789041261079,0.857856971849663
0.06666667,2,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.07761029869748469,-0.003353414482356073,0.029724382050775114,-0.15493206679821014,1.070718765258789,-0.0199417509138584,-0.06148616811146604,0.5092586107023823,0.03092789041261079,0.857856971849663
0.1,3,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.07761029869748469,-0.003353414482356073,0.029724382050775114,-0.15493206679821014,1.070718765258789,-0.0199417509138584,-0.06148616811146604,0.5092586107023823,0.03092789041261079,0.857856971849663
0.13333334,4,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.07760291419748935,-0.003490051456674045,0.02972321915062541,-0.15339808166027075,1.070718765258789,-0.021475730463862447,-0.06043754808789632,0.5093286871585624,0.02987927136301363,0.8579270483912219
0.16666667,5,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.07759745598569509,-0.0036263460158412007,0.02972321915062541,-0.15339808166027075,1.0707187652587895,-0.023009711876511588,-0.06004687997974214,0.5093748923791198,0.029221240566099455,0.8579497131640272
0.2,6,0,0.04638324070909142,-0.0026421223472844254,0.015795131315740882,-0.1549320667982101,1.4894952774047856,-0.018407769501209217,-0.050678765736299064,0.6762486825880332,0.04570384604438503,0.7335056512789427,0.07759392559731909,-0.003762307504006298,0.029724382050775128,-0.15493206679821014,1.070718765258789,-0.024543693289160715,-0.060314216986961204,0.5093987403525865,0.02895390610572092,0.8579258650242858
0.23333333,7,0,0.04638324070909142,-0.0026421223472844254,0.015795131315740882,-0.1549320667982101,1.4894952774047856,-0.018407769501209217,-0.050678765736299064,0.6762486825880332,0.04570384604438503,0.7335056512789427,0.0775917887070843,-0.003762632041858939,0.029723219150625424,-0.15339808166027064,1.070718765258789,-0.024543693289160687,-0.05965617654752675,0.5094207979473077,0.028563192579068322,0.8579718732267099
0.26666668,8,0,0.04638324070909142,-0.0026421223472844254,0.015795131315740882,-0.1549320667982101,1.4894952774047856,-0.018407769501209217,-0.050678765736299064,0.6762486825880332,0.04570384604438503,0.7335056512789427,0.0775917887070843,-0.003762632041858939,0.029723219150625424,-0.15339808166027064,1.070718765258789,-0.024543693289160687,-0.05965617654752675,0.5094207979473077,0.028563192579068322,0.8579718732267099
0.3,9,0,0.04638324070909142,-0.0026421223472844254,0.015795131315740882,-0.1549320667982101,1.4894952774047856,-0.018407769501209217,-0.050678765736299064,0.6762486825880332,0.04570384604438503,0.7335056512789427,0.07759745598569509,-0.0036263460158412007,0.02972321915062541,-0.15339808166027075,1.0707187652587895,-0.023009711876511588,-0.06004687997974214,0.5093748923791198,0.029221240566099455,0.8579497131640272
0.33333334,10,0,0.0463856639590535,-0.0026417862962741364,0.015795328226274094,-0.15646603703498846,1.4894952774047856,-0.018407769501209356,-0.05124133869362473,0.6762134295145987,0.04622250522639475,0.7334665656753454,0.0775917887070843,-0.003762632041858939,0.029723219150625424,-0.15339808166027064,1.070718765258789,-0.024543693289160687,-0.05965617654752675,0.5094207979473077,0.028563192579068322,0.8579718732267099
